timestep,reward,distance,control_cost
360000,1819.4253,60.6202,310.7615
361000,1843.8063,60.7896,308.5532
362000,2008.9729,67.8384,311.2141
363000,1881.2171,62.7382,303.4739
364000,1978.4287,67.0868,309.9500
365000,2019.6652,68.2706,309.0130
366000,1901.9736,62.6624,312.0885
367000,1990.1769,67.0573,310.1121
368000,1987.6946,66.6508,306.7525
369000,1980.1644,66.6260,310.5559
370000,2044.7008,69.4649,306.8958
371000,1955.6001,65.2898,307.8591
372000,1987.0722,66.7597,306.2794
373000,1938.0657,64.6973,308.3784
374000,1913.8679,63.0818,307.2817
375000,1890.2794,62.2629,303.8009
376000,1992.9048,67.0000,307.4354
377000,1924.3748,63.9028,308.2148
378000,1966.3345,65.9996,307.2267
379000,1948.7265,65.3866,311.1646
380000,1920.9743,64.0730,314.4992
381000,2013.2975,68.0806,311.4421
382000,1982.0836,66.7929,311.8295
383000,1953.1400,65.6955,313.9297
384000,2008.3438,67.9323,310.2425
385000,1918.4800,65.0698,310.5603
386000,2014.5619,68.5973,313.7858
387000,1921.6897,64.9052,310.7732
388000,1995.4886,67.5162,312.2100
389000,1969.4253,66.4961,309.0566
390000,2026.3732,69.0091,313.4905
391000,1954.9585,65.9684,310.2570
392000,1962.4237,66.0447,312.6792
393000,2005.4528,67.9342,313.3671
394000,2008.4660,68.2986,315.9684
395000,1933.1405,65.7590,317.8494
396000,2062.0631,70.9122,316.5116
397000,2113.8525,73.5144,312.5942
398000,2010.7279,69.5294,315.1602
399000,1993.0692,67.6347,312.4361
400000,2049.6492,71.5468,317.9360
401000,1954.8519,67.1721,315.8263
402000,2022.3877,69.6438,321.1528
403000,1934.4280,65.4163,321.0114
404000,2062.2376,71.4141,319.0509
405000,2054.0967,70.7632,319.2205
406000,2082.3095,72.6515,319.8823
407000,2060.8935,71.5401,325.9225
408000,2079.2519,74.1222,325.7927
409000,2079.8238,72.2629,326.4478
410000,2045.5893,71.0215,324.4532
411000,2050.9710,70.7361,322.2814
412000,2058.2544,71.1975,323.7680
413000,2074.3520,71.9153,320.0567
414000,2131.3401,74.8677,325.9635
415000,2171.0552,76.8887,326.4592
416000,2108.5156,74.6709,326.2147
417000,2095.9454,75.2640,323.5002
418000,2084.5344,73.0657,322.5278
419000,2136.5495,75.1374,325.8029
420000,2088.1249,72.8347,326.4258
421000,2148.4095,76.0030,325.9728
422000,2149.6218,76.2054,329.1326
423000,1982.0910,68.9957,329.0491
424000,2081.4810,72.6121,325.1597
425000,1996.2607,70.6615,325.2344
426000,2076.9436,72.5906,325.2555
427000,2120.2708,75.0730,328.6137
428000,2192.1553,78.9544,332.2151
429000,2149.5200,76.0841,330.1162
430000,2149.0062,76.1100,330.9950
431000,2070.7212,72.0036,322.9050
432000,2168.4325,76.6865,325.4831
433000,2156.4690,76.2700,329.0930
434000,2061.8063,72.7041,327.8536
435000,1693.7225,59.2672,325.6548
436000,2117.9744,74.3667,329.6029
437000,2145.5597,75.3377,327.6075
438000,2218.6456,79.7813,332.4050
