timestep,reward,distance,control_cost
694000,1410.8648,83.9972,269.3006
695000,1389.9481,82.8650,268.5863
696000,1356.8513,81.5141,273.0061
697000,1441.4003,85.1423,263.1448
698000,1392.9267,83.1849,268.9818
699000,1436.5193,85.1285,267.9254
700000,1352.5182,81.1389,269.4877
701000,1417.5631,84.2274,264.9889
702000,1472.4462,86.8884,265.5939
703000,1310.7356,78.4642,260.4439
704000,1360.0860,81.1580,263.6282
705000,1251.9696,75.6693,260.7789
706000,1428.2760,84.7127,264.6753
707000,1273.7694,76.6948,262.0476
708000,1306.1961,78.4764,263.8753
709000,1388.2654,82.6471,266.0827
710000,1414.5890,84.1304,267.3461
711000,1461.3847,86.3820,264.3759
712000,1432.5691,84.9886,269.0020
713000,1355.9898,81.0015,264.2207
714000,1378.2384,82.3105,266.0438
715000,1391.2824,82.7608,264.7413
716000,1361.2065,81.3046,264.2437
717000,1379.7259,82.1355,263.2923
718000,1439.9933,85.2750,265.3961
719000,1389.5453,82.7432,265.1210
720000,1430.9449,84.9848,268.2844
721000,1453.2441,85.9254,264.7686
722000,1369.8486,81.5618,262.2805
723000,1363.0184,81.3269,264.5462
724000,1442.2902,85.2614,264.4670
725000,1435.2205,84.9733,265.1881
726000,1409.6401,83.8628,266.0953
727000,1516.2954,89.3443,269.2874
728000,1454.4042,85.9910,264.7022
729000,1344.2865,80.5832,265.9556
730000,1439.2121,85.2473,266.4669
731000,1484.6824,87.5949,267.1398
732000,1420.3739,84.4662,268.4969
733000,1445.9577,85.5693,266.4511
734000,1438.1172,85.3347,267.2228
735000,1413.0557,83.9983,265.4192
736000,1430.9854,84.9943,269.7194
737000,1219.5967,74.1567,262.3861
738000,1449.3129,86.0271,269.8594
739000,1093.5277,68.1384,267.5631
740000,1476.7592,87.4102,270.4166
741000,1333.0681,79.9893,268.5140
742000,1463.8922,86.6962,268.5538
743000,1417.8263,84.3699,270.4194
744000,1476.3376,87.2354,269.5331
745000,1453.0839,85.9493,264.1002
746000,1443.3189,85.5203,267.3930
747000,1468.7196,86.6594,265.2413
748000,1432.8469,85.0058,265.8344
749000,1410.1941,83.8427,266.7839
750000,1426.0951,84.6704,266.8747
751000,1393.3660,82.6316,261.0497
752000,1405.0164,83.3055,261.9788
753000,1456.7105,86.0143,261.9411
754000,1480.6590,87.2954,263.8979
755000,1481.0134,87.2189,265.2798
756000,1521.5651,89.2512,264.4557
757000,1501.5176,88.3330,264.4380
758000,1475.5817,86.9701,264.3847
759000,981.6660,61.8621,254.0327
760000,1436.9901,85.0414,263.6821
761000,1478.3533,87.1601,263.0413
762000,1413.1782,83.7467,262.7186
763000,1451.2643,85.7672,265.7153
764000,1418.5425,84.2788,265.7709
765000,1058.8737,65.6122,253.5774
766000,1434.8429,84.7750,261.4837
767000,1456.0885,86.1482,265.6604
768000,1370.3996,81.8709,266.9887
769000,1508.7298,88.6400,265.3186
770000,1450.5267,85.6018,261.7301
771000,1461.3653,86.3384,263.9080
772000,1447.0664,85.5153,264.7236
773000,1367.3662,81.3098,259.8098
774000,1422.7062,84.5218,267.5527
775000,1517.4054,89.0903,264.0130
776000,1431.0469,84.6986,262.1774
777000,1367.3252,81.5949,265.6085
778000,1432.7934,84.8330,265.5052
779000,1503.0275,88.4897,267.1246
780000,1053.5714,65.4109,254.6847
781000,1471.3630,86.8070,264.9972
782000,1397.8757,82.9532,259.7052
783000,1460.2581,86.1280,263.6580
784000,1102.7713,68.0723,259.4399
785000,1333.0577,79.9355,265.2620
786000,1339.3112,80.1298,264.1316
787000,1484.2043,87.6887,268.9258
788000,1446.0194,85.5886,267.6236
789000,1378.3128,82.1206,265.9649
790000,1471.9694,87.0404,270.5920
791000,1446.0320,85.7117,266.9332
792000,1477.3360,87.0306,264.6272
793000,1277.1250,77.0228,261.5126
794000,1397.6838,83.2535,267.1014
795000,1453.2487,86.0246,267.2085
796000,1434.6145,85.3028,269.9205
797000,1466.9249,86.5981,265.6479
798000,1418.3290,84.4631,272.6367
799000,1474.6459,87.1288,268.4100
800000,1515.5778,89.3733,271.1692
801000,1405.4830,83.8785,271.8827
802000,1452.8551,86.2071,270.5459
803000,1498.9000,88.3728,269.0487
804000,1497.5306,88.5232,273.4361
805000,1419.9897,84.3494,268.5728
806000,1538.7864,90.5232,270.4554
807000,1525.8944,89.9678,271.8502
808000,1468.7582,86.9443,269.7463
809000,1446.4858,85.8315,271.8760
810000,1552.5757,91.2229,273.2829
811000,1488.2191,87.8261,269.8945
812000,1507.1163,88.8370,270.6505
