timestep,reward,distance,control_cost
944000,9388.1832,480.1434,544.4392
945000,9349.1199,477.1086,546.9364
946000,9596.9607,489.7618,543.7153
947000,7018.2714,359.3519,548.4521
948000,531.7455,22.9286,553.6046
949000,6770.5941,350.4417,548.4007
950000,5802.3919,302.6958,549.9393
951000,9247.9417,471.3152,544.9774
952000,9202.8466,470.1209,546.2065
953000,9303.4209,475.1618,545.2654
954000,9974.6731,507.7618,544.7058
955000,4406.5368,228.9997,551.6508
956000,9108.7718,465.3240,545.4125
957000,9510.9327,485.3511,545.7988
958000,10031.9397,511.5742,546.6837
959000,8811.0878,449.9750,544.3296
960000,10338.5892,525.8756,544.7003
961000,7517.1539,383.6913,547.0162
962000,10110.1690,514.9198,544.5586
963000,9495.3271,484.4368,544.9678
964000,9879.0612,503.8688,545.4859
965000,9822.1826,501.5549,544.6823
966000,9705.7832,495.0960,544.0259
967000,8850.7254,452.4906,547.0158
968000,9125.2321,466.4357,544.4379
969000,9012.3163,458.7603,545.0152
970000,8709.5879,445.2890,546.2188
971000,9733.2048,495.7322,543.9909
972000,3020.0121,165.2627,551.6620
973000,9262.8309,472.3828,545.7722
974000,8905.2055,455.3016,545.5423
975000,2347.7314,115.1548,552.4080
976000,9680.0014,493.7956,546.0773
977000,9180.4530,468.7379,545.0582
978000,9755.3150,497.0893,541.6148
979000,10122.2841,514.7568,543.9887
980000,9685.6104,494.1307,544.2147
981000,9620.0485,490.1290,544.4683
982000,9490.2780,484.6036,541.0368
983000,9623.8649,491.6143,542.0550
984000,7819.6266,396.1832,546.6456
985000,9404.4229,479.9286,544.8912
986000,9444.5232,482.1491,546.3526
987000,9871.5822,503.4808,541.5857
988000,9876.9020,503.6597,544.5399
989000,9308.9283,474.8858,544.8353
990000,9546.9194,487.0911,543.2854
991000,9308.9088,474.8255,544.9302
992000,4150.1551,208.4621,552.0329
993000,5939.7733,302.4972,550.3657
994000,5272.0382,268.9378,550.0840
995000,9604.9412,490.0380,546.2173
996000,9132.0389,466.5090,545.4667
997000,9354.2854,477.2394,543.3973
998000,9309.8770,475.3848,541.6017
999000,9764.5281,497.8477,543.5012
1000000,9785.3201,498.5046,543.4002
