timestep,reward,distance,control_cost
664000,2048.1390,82.3520,542.7116
665000,2122.0247,85.6524,542.3497
666000,2218.5652,89.3730,533.5380
667000,2144.5315,85.6946,534.1513
668000,2210.0468,89.3330,534.8190
669000,2202.7153,89.9968,544.3762
670000,2030.0284,81.9066,545.8043
671000,2102.6791,85.0369,535.2843
672000,2024.0354,83.7637,546.3837
673000,2128.8142,85.7966,537.9778
674000,2160.0052,86.7191,536.2147
675000,2104.9068,87.6556,545.8629
676000,2157.8111,86.2246,532.5700
677000,2189.7111,87.6400,531.5164
678000,2169.6582,86.9189,532.7719
679000,2169.8174,86.7639,531.3182
680000,2205.6263,88.8741,532.7468
681000,2237.7646,90.1327,530.4742
682000,2181.8513,87.3181,531.1872
683000,2014.2524,79.2512,536.7827
684000,2125.3615,85.4635,535.4813
685000,2234.2954,90.3572,535.0979
686000,2192.1099,87.8109,531.3616
687000,2204.5755,88.7897,534.5041
688000,2225.2075,89.5290,533.0520
689000,2146.8195,86.3177,536.1257
690000,2143.3468,86.1970,537.2284
691000,2157.3945,86.5694,534.7337
692000,2095.2177,84.5437,536.5813
693000,2195.1965,88.4849,533.3038
694000,2036.4290,84.0563,540.7804
695000,2214.5288,88.9022,531.8512
696000,2197.5020,88.4711,533.3227
697000,2196.7036,88.5208,534.4240
698000,2207.6802,89.0157,534.6069
699000,2145.8368,86.8725,543.4257
700000,2087.1066,85.1561,543.3610
701000,2220.2610,89.7096,537.9526
702000,2223.4033,90.9462,544.3133
703000,2192.5458,88.4964,535.6357
704000,2229.1986,90.0718,535.0148
705000,2117.1245,85.2392,535.5761
706000,2149.8833,87.0673,541.7575
707000,2171.2991,87.2127,535.9426
708000,2188.5421,88.7765,537.1252
709000,2200.8036,88.7738,533.9471
710000,2195.6143,88.4041,534.8111
711000,2211.0252,89.6152,538.1098
712000,2215.0370,89.1946,533.3799
713000,1959.3901,78.2638,542.9557
714000,2209.2118,89.0199,537.2959
715000,1719.4250,67.8209,553.4396
716000,2216.3611,89.4080,537.9698
717000,2165.6301,86.9411,535.4795
718000,2078.0787,85.7158,545.0632
719000,1868.0368,75.6845,552.7634
720000,1879.8923,78.3386,543.9418
721000,2170.3574,87.3281,536.0578
722000,2135.2379,88.7907,544.0954
723000,2166.3623,86.8047,535.6094
724000,1697.7160,67.4739,549.1736
725000,2022.7201,84.0507,543.0456
726000,2126.9936,85.5503,532.9822
727000,2235.4220,90.3002,531.6974
728000,2154.3415,86.4888,536.5323
729000,2199.1187,88.5613,533.2541
730000,2180.4329,87.4741,535.3703
731000,2210.9371,89.2308,534.9382
732000,2214.4089,89.3237,533.4106
733000,2171.9389,87.1678,533.4567
734000,2019.0594,85.1501,534.8018
735000,2181.8014,87.8519,536.2169
736000,2158.8873,86.5661,532.0486
737000,2143.8762,85.8347,536.3496
738000,2216.2118,89.6841,536.7509
739000,2168.1929,86.8727,533.8503
740000,2184.7807,87.6390,535.2353
741000,2212.6137,89.6191,535.4459
742000,2081.8313,84.5552,537.2973
743000,2086.1713,85.0033,539.4536
744000,2075.1962,88.7157,538.5416
745000,2160.7597,86.9499,536.0435
746000,2193.1931,88.0542,533.8762
747000,2157.0969,86.5262,535.3471
748000,2050.0037,83.9506,545.8627
749000,2194.0592,88.4635,537.0483
750000,2129.2898,90.9394,537.9563
751000,2185.8914,87.8331,533.6465
752000,1650.9146,65.5709,546.1902
753000,2146.0627,86.5195,532.6816
754000,1943.5372,78.1899,541.7509
755000,2191.5768,88.3776,534.4125
756000,2197.9848,88.6772,533.1040
757000,2211.9175,89.1384,532.8238
758000,2198.5519,89.3815,532.2539
759000,1892.3084,74.9245,544.3214
760000,2143.8377,85.9782,531.1711
761000,1886.1395,75.0769,545.1504
762000,2280.1035,92.5989,529.5391
763000,2080.7398,83.9662,541.2889
764000,2086.7114,84.5507,542.5496
765000,2182.2292,88.0148,531.7331
766000,2224.3295,89.6965,529.4501
767000,2238.7630,90.5467,529.7405
768000,1946.9973,77.4073,539.2303
769000,2106.2806,85.6844,542.6877
770000,2184.0736,87.7981,533.5603
771000,1914.2606,75.4494,538.6053
772000,2216.3039,89.7270,532.9703
773000,2217.2708,89.1577,529.8672
774000,2184.5070,87.4599,529.8034
775000,2224.6805,89.5874,530.9589
776000,2161.9465,86.6027,532.4927
777000,2131.9125,85.0273,529.3068
778000,2111.3438,87.0459,544.6819
779000,1996.8068,82.1632,542.8554
780000,2232.8258,89.9499,530.2647
781000,1971.5616,80.0930,543.5114
782000,2130.2861,86.5344,541.8801
783000,2026.9383,81.8425,540.2874
784000,2043.7014,82.8834,540.2783
785000,2076.2883,82.8369,538.3127
786000,2131.3576,86.4106,538.5232
787000,2028.2041,80.9548,536.7300
788000,2080.2262,84.2033,533.7539
789000,2086.5716,83.2774,532.7981
790000,2082.1914,84.3127,535.2745
791000,2149.3775,86.0234,529.4012
792000,2047.4714,83.0011,534.8811
793000,2155.4166,86.4533,533.2824
794000,2199.2454,89.7298,531.5904
795000,2111.6048,84.5816,533.6125
796000,2138.4293,86.2844,534.7853
797000,2036.6660,81.2682,534.1938
798000,2184.8999,88.3526,532.8151
799000,2120.5756,85.3877,530.5354
800000,2098.6837,84.0113,531.7598
801000,2137.8467,86.5113,532.5246
802000,2152.9831,86.3595,535.3338
803000,2095.9348,85.4973,535.3691
804000,2171.6229,87.7576,532.9796
805000,2155.0390,87.5015,533.8984
806000,1900.3220,76.8932,535.6128
807000,1922.1142,81.0763,539.8062
808000,2204.0419,88.4480,531.6697
809000,2190.5016,87.9176,531.6165
810000,2220.7926,89.1853,527.9896
811000,2159.5921,86.3133,529.1129
812000,2200.9784,88.4015,529.5326
813000,2134.1886,85.3600,531.3705
814000,2163.6163,86.4661,530.4616
815000,2061.9223,82.8863,535.0628
816000,2173.4508,87.2197,528.8165
817000,2222.8587,89.7919,532.6771
818000,2196.0392,88.3279,529.5372
819000,2217.9420,89.0294,527.5561
820000,2137.4070,85.5244,532.6039
821000,2115.5019,84.1771,528.6654
822000,2010.3485,80.5569,534.5337
823000,2109.6608,84.2833,530.7377
824000,2208.9601,88.7842,530.1716
825000,2033.0172,80.3941,529.8287
826000,2144.8043,87.5819,530.6723
827000,2216.7072,89.0887,527.6702
828000,2170.4037,87.2338,526.2007
829000,2120.4912,85.6684,537.7143
830000,1946.7809,81.4753,531.4291
831000,2107.9512,85.8903,538.9378
832000,2137.4192,87.7471,538.6417
833000,2115.6411,86.4313,537.2880
834000,1885.1865,76.8907,536.4241
835000,2033.7381,82.0406,536.3103
836000,2233.6669,90.0170,524.4343
837000,1996.9561,82.9781,535.4677
838000,2144.6264,85.1015,522.9180
839000,1032.7161,37.1802,548.6629
840000,2095.9183,84.4592,533.4230
841000,1921.6019,80.3568,532.1583
842000,2018.0679,82.1964,530.9506
843000,2206.8512,90.0042,532.7655
844000,2126.5756,86.4622,533.9595
845000,2259.8291,90.9927,521.2528
846000,2207.0375,89.1063,521.9459
847000,2241.3836,90.2972,519.0036
848000,1769.3162,77.6835,525.7369
849000,1438.5663,62.9072,541.8256
850000,2006.0716,82.0893,537.7041
851000,2097.8199,84.6734,536.6931
852000,2056.0571,83.6422,540.3839
853000,1996.1275,81.6367,525.9642
854000,2211.5388,88.7928,524.6988
855000,2225.6358,89.3751,524.7982
856000,2176.9398,87.3076,528.5226
857000,2224.9765,89.3384,522.0626
858000,2077.0112,85.6624,525.9012
859000,2155.3025,87.3585,532.3798
860000,1989.1161,81.4018,536.3029
861000,2260.4646,91.2988,526.5642
862000,2091.2437,83.8278,525.7639
863000,2111.5961,86.4267,532.8874
864000,2060.1333,84.9884,532.7669
865000,2167.4652,87.6823,533.9089
866000,2166.9063,87.3211,530.2867
867000,2216.2502,89.1658,525.4674
868000,2028.1151,79.8327,527.4350
869000,2260.2252,90.9522,524.1157
870000,2083.7048,85.6223,532.7139
871000,2234.2446,89.9481,527.4322
872000,2169.5260,86.9699,527.4402
873000,2266.4800,91.7610,528.5018
874000,2238.5745,90.2515,526.6723
875000,2173.3938,87.1892,530.1168
876000,2233.1620,91.4162,528.0954
877000,2208.6402,89.0276,531.8894
878000,2207.5349,89.2601,528.0745
879000,2290.3554,92.5526,526.5762
880000,2249.1207,90.6138,528.7410
881000,2298.5685,93.1533,527.8155
882000,2160.9724,86.6023,531.6784
883000,2289.8955,92.8874,528.6234
884000,2179.1109,87.4062,528.6238
885000,2297.3275,93.1922,528.1195
886000,2326.3977,94.6222,528.3715
887000,2248.5027,90.9206,530.6071
888000,2184.7600,87.5607,525.4423
889000,2147.2131,87.5458,532.7482
890000,2261.1656,91.5499,528.3741
891000,2230.2961,90.4053,526.9841
892000,2218.6992,89.3608,528.7492
893000,2245.5206,90.5830,526.3782
894000,2069.1490,84.5100,533.4438
895000,2315.5051,93.6855,521.5276
896000,2207.1547,89.1606,526.9760
897000,2247.3938,91.7034,528.4410
898000,2239.4038,90.6720,529.5835
899000,2180.4660,87.3007,527.6942
900000,2269.6786,91.4958,524.4186
901000,2274.2066,92.6107,524.2126
902000,2096.1671,84.5644,532.8223
903000,2221.8284,89.0455,525.0410
904000,2117.9760,85.4498,527.2889
905000,2266.0225,91.6740,522.0657
906000,2288.9999,92.6762,524.2945
907000,2240.6726,89.8855,521.3965
908000,2233.1997,89.7687,525.0444
909000,2275.5500,92.1967,525.3799
910000,2253.7104,90.8025,524.2295
911000,2114.8262,86.7748,530.0174
912000,2207.6039,89.3040,523.4688
913000,2123.9669,86.2890,530.2397
914000,2276.5012,92.2948,521.5737
915000,2102.7623,84.9018,530.6509
916000,2248.2403,90.1040,517.6119
917000,2232.3951,89.2989,518.8569
918000,2266.3473,90.9807,516.4416
919000,2321.2102,93.6674,517.9046
920000,371.0528,0.1604,553.5397
921000,2210.0203,88.3230,520.6227
922000,1890.6992,78.6341,533.3275
923000,1796.1866,75.0141,522.0639
924000,1344.6616,53.0438,533.8904
925000,2241.0971,89.7717,519.2097
926000,2336.8026,94.3802,515.7141
927000,2316.5830,93.4395,516.7543
928000,2244.4381,90.1687,519.8254
929000,2091.8397,86.2134,535.5014
930000,2315.6303,93.5860,517.0229
931000,2208.9476,88.0853,518.8636
932000,2296.8716,92.5528,519.6711
933000,2154.4685,86.7251,523.7059
934000,2305.0497,92.9252,520.1920
935000,2187.7626,88.8219,530.6013
936000,2092.2762,84.0123,529.8278
937000,2072.9714,83.3972,529.6198
938000,2314.0561,93.6559,521.3897
939000,2298.0721,92.6985,519.7159
940000,2315.9471,93.2877,517.3762
941000,2313.0127,93.8114,520.8979
942000,2310.9955,93.3175,519.3689
943000,2252.3385,90.6936,521.4254
944000,2313.2056,93.3386,519.0400
945000,2228.2848,89.6991,523.8887
946000,2323.6287,94.2904,523.7661
947000,2183.3481,87.4598,522.6273
948000,2152.5556,87.9528,532.8196
949000,2285.1328,92.4887,524.2601
950000,2297.8638,92.7159,520.4540
951000,2081.2494,83.0339,528.6389
952000,1699.6366,67.1995,542.7665
953000,2274.4328,92.5553,525.7932
954000,2212.5754,90.1348,523.9634
955000,2282.3388,91.9999,521.7945
956000,2183.1632,89.0482,531.1950
957000,2198.1844,88.1392,526.7122
958000,2292.4681,92.8541,522.4647
959000,2344.7120,95.1439,521.0350
960000,2260.6670,91.8331,517.7426
