timestep,reward,distance,control_cost
807000,5754.3036,297.5915,555.1261
808000,5522.1973,286.3926,555.8455
809000,5931.7268,306.6002,553.8911
810000,6175.4176,318.5154,554.5868
811000,5751.6995,297.4690,554.9380
812000,5607.6230,290.7598,554.7967
813000,5910.6949,305.2563,554.0938
814000,5461.3192,283.8156,556.0209
815000,5329.0799,277.2182,555.7240
816000,6141.1464,316.8231,554.2529
817000,5934.4827,306.5463,555.3032
818000,5607.6575,290.5536,553.6042
819000,5786.6946,299.2336,553.5756
820000,6059.4411,312.7659,554.3229
821000,5736.9750,296.9996,555.4423
822000,6032.6976,311.5331,554.5613
823000,6000.3194,309.8712,554.7355
824000,5444.6757,282.3721,555.2197
825000,5658.1970,293.0439,554.1813
826000,5997.2837,309.6365,554.3734
827000,5705.3730,295.6693,555.6326
828000,5906.1791,305.4257,554.8716
829000,5821.0036,301.3233,556.4886
830000,5585.0650,289.6654,555.4429
831000,5774.9235,299.1340,554.1392
832000,5656.3883,292.9504,554.6211
833000,6136.7704,316.6424,555.8672
834000,5848.1476,302.3845,553.6813
835000,5408.0604,281.0073,554.5655
836000,5703.6946,295.3812,554.7767
837000,6034.7574,311.3501,554.5745
838000,5558.7978,288.1621,554.3378
839000,6000.7596,309.7131,553.2741
840000,5715.1153,296.1527,554.8689
841000,3166.8916,171.0451,554.7314
842000,5785.1460,299.2238,554.6172
843000,6126.6424,316.3512,555.9469
844000,5354.7449,278.2132,555.1250
845000,6159.4583,317.7950,554.1729
846000,5719.1033,295.9529,553.3224
847000,5875.3390,304.0309,554.4132
848000,5689.5763,294.8175,555.6007
849000,5798.2818,300.3128,555.9300
850000,5845.1302,302.3367,554.3057
851000,5773.2592,298.7629,554.2100
852000,5760.9655,298.0613,554.1888
853000,5891.9188,304.4409,555.0310
854000,5968.5884,308.0311,554.1527
855000,6053.1358,312.4346,554.0250
856000,5703.2452,295.5602,554.6743
857000,5892.0170,304.4114,555.2091
858000,5932.8240,306.4963,556.2720
859000,5771.1238,298.6908,555.1108
860000,2312.9613,129.8518,556.8553
861000,5913.8178,305.5419,554.3292
862000,5701.5696,295.2595,556.5605
863000,5431.6566,281.7844,555.4159
864000,5930.9456,306.5626,555.2098
865000,5708.6661,295.4485,554.7829
866000,5820.1893,301.1343,554.9607
867000,5534.0971,287.1700,554.5551
868000,6025.8817,311.0247,555.1419
869000,5666.3864,293.3922,552.7168
870000,5964.3012,308.2348,555.3027
871000,5537.2128,287.4115,554.7098
872000,6088.7855,314.1614,555.6731
873000,5988.1575,309.0992,555.7782
874000,5838.0030,301.7786,553.9762
