timestep,reward,distance,control_cost
795000,5158.6227,285.0784,542.9705
796000,5217.3122,288.0327,544.0702
797000,5017.2024,278.1908,544.9165
798000,5004.6136,277.3950,541.8259
799000,5314.4068,292.9042,542.6651
800000,5012.9605,277.5997,540.8926
801000,1102.1338,82.7644,551.8364
802000,5173.5629,285.8466,542.1736
803000,5152.8590,284.8116,542.5726
804000,5134.0647,283.9734,545.3639
805000,5169.0079,285.5743,541.9352
806000,5027.1439,278.5879,543.8334
807000,5084.7584,281.2979,542.8546
808000,5370.6139,295.8295,544.8412
809000,5284.9949,291.3798,544.0318
810000,5161.4618,285.2538,543.5256
811000,4758.1653,265.1157,543.3238
812000,5111.5612,282.7243,542.0629
813000,5473.3172,300.8847,542.9678
814000,5275.0646,290.8637,542.4575
815000,5231.8728,288.7191,541.8892
816000,5079.1476,281.0947,543.0843
817000,5299.3037,292.0546,543.1432
818000,5341.0289,294.1695,543.8930
819000,5224.7321,288.5630,545.3419
820000,4982.4100,276.3084,544.6111
821000,5307.5726,292.6175,543.7485
822000,5013.8188,277.8680,545.1716
823000,5206.6672,287.4374,541.5119
824000,5060.1946,280.1651,544.2250
825000,5308.8153,292.6450,542.9635
826000,4994.4929,276.8196,543.8753
827000,5050.3995,279.7335,545.0757
828000,5179.9235,286.0764,543.2269
829000,5450.6206,299.6404,543.5669
830000,5313.8052,292.8490,543.5450
831000,5079.0622,281.2260,545.0754
832000,5211.0335,287.6967,543.0289
833000,5090.5854,281.7134,544.6397
834000,4838.8557,269.0437,541.0739
835000,4732.3503,263.7299,542.4065
836000,5085.3215,281.5237,544.8145
837000,5121.3812,283.2251,542.0006
838000,5288.2992,291.4713,543.0358
839000,5495.8327,301.8193,542.1921
840000,5316.7684,293.0367,543.6605
841000,5237.7412,289.1143,542.8607
842000,5326.3352,293.3721,542.0606
843000,5239.6512,289.1895,545.6794
844000,5131.3886,283.6565,543.3327
845000,5052.4986,279.8483,544.2811
846000,5001.3397,277.2612,542.0018
847000,5221.1944,288.3385,543.8389
848000,5271.3970,290.7260,544.5478
849000,5055.3369,279.9667,542.0851
850000,5045.1312,279.4022,542.6658
851000,5348.0538,294.5796,542.3692
852000,5373.8022,295.9443,544.4605
853000,5087.6903,281.5007,542.9992
854000,4982.1721,276.3212,543.0489
855000,5118.9980,283.1538,542.5833
856000,5119.5922,283.0944,542.7948
857000,5193.7727,286.8541,544.1570
858000,5385.9220,296.3775,543.4158
859000,5345.4288,294.4767,544.1307
860000,5272.4205,290.7839,544.9765
861000,5121.6116,283.1743,541.8596
862000,5369.3066,295.7468,544.7050
863000,5046.3451,279.5374,544.3397
864000,5282.8061,291.2027,542.4573
865000,5000.1120,277.1335,542.5908
866000,5157.8899,284.9661,543.2115
867000,5201.5011,287.1938,543.1115
868000,5235.0042,288.8112,542.9822
869000,5373.5056,295.7825,543.1819
870000,5307.0590,292.4729,542.3081
871000,5256.2600,290.0519,544.5072
872000,5280.0770,291.1538,544.5394
873000,5432.9973,298.8027,542.1958
874000,5068.0761,280.5447,542.9176
875000,4947.5797,274.6071,543.7834
876000,5413.6832,297.8529,542.2907
877000,5506.9502,302.4431,542.3946
878000,5264.1393,290.2719,539.9193
879000,5324.8272,293.2869,540.5299
880000,5156.4259,284.8529,542.4647
881000,4638.2136,259.0164,543.6027
882000,5430.6640,298.6039,542.5387
883000,5365.6947,295.3934,543.5538
884000,5054.2411,279.7923,541.9176
885000,5192.5199,286.7482,542.8026
886000,4510.9935,252.8481,544.0851
887000,5464.6325,300.2983,541.6527
888000,5177.8580,286.0827,542.5940
889000,5376.7417,295.9957,542.3468
890000,5379.3968,296.0017,541.4858
891000,2695.1186,162.1557,547.5314
892000,5105.4791,282.3721,542.1469
893000,5274.8216,290.8506,542.4887
894000,5034.3551,278.7133,541.8421
895000,5559.7792,305.2714,543.8150
896000,5440.6149,299.0880,542.4801
897000,5181.1713,286.3070,545.2221
898000,5257.8421,290.1358,543.9772
899000,5489.1806,301.5811,543.3264
900000,5538.8852,304.0849,542.3003
901000,5388.9546,296.7042,543.7541
902000,5205.9475,287.5512,544.0058
903000,5267.0105,290.5081,544.0965
904000,5003.3686,277.3498,542.5920
905000,5255.2694,290.0490,544.3076
906000,5286.3922,291.3870,542.6694
907000,5071.5489,280.8491,544.4106
908000,5268.0866,290.4033,541.6610
909000,5446.7670,299.5195,543.8349
910000,5195.3675,286.9797,542.3067
911000,5514.6659,302.7448,541.8773
912000,5410.7211,297.7138,542.2668
913000,5313.2046,292.7677,540.9966
914000,5131.7138,283.6662,541.5716
915000,5239.6241,289.1218,542.1764
916000,5637.7509,308.7374,538.9107
917000,5668.3624,310.5033,541.7799
918000,5094.2106,281.7670,541.9657
919000,5357.2150,294.9674,541.9712
920000,5288.7504,291.6515,543.6058
921000,5268.1253,290.4789,543.3103
922000,5263.5254,290.4638,545.6492
923000,5448.1242,299.4415,540.9207
924000,5311.2225,292.6138,541.9869
